X,sample
0.4208094957479215,5.423338668412198
0.6160471078980926,8.870068527748591
0.24445222459797666,1.7484892629466575
0.6120835122455001,3.7577548025055205
0.27964925431106014,0.7870638841376781
0.4444538241115281,2.221631017143014
0.8394758633604429,6.317174897884584
0.1977654708748363,0.8768021025842948
0.2882010630976176,2.878067010455846
0.8350983513356476,3.1137107068538614
0.25881421768053847,1.5454724472611965
0.7049593370770848,1.9712989161020198
0.06884260553839028,0.5277797644426093
0.5153019205709661,5.235960152767411
0.27777554102362056,1.7674116019781365
0.028292812677354284,0.7187684935802487
0.5130726911593182,2.7615527737734746
0.9218214400375524,4.211943010248897
0.31222726225831887,1.1902819881991926
0.4137575554787035,4.066566477956804
0.5863440341364504,1.1290381782984649
0.043698668473325375,1.464644431639085
0.4703507609574594,4.023187154488452
0.1390426382250649,1.8010522418808967
0.14749140778902436,1.7184540060766214
0.5791720281717001,3.311603937836276
0.7896773180184984,2.041314516728143
0.18642173036462917,1.7974216181289813
0.9123029697386477,4.980171842015271
0.2478576726840619,2.9543293898462064
0.09104816232385982,1.3854001673432488
0.8499926739888669,7.700304623060464
0.26619327451283714,5.067856111073845
0.6932670384634455,0.3147249980430969
0.6050421662018344,1.0742590432328054
0.2571974588447796,1.1625729487471548
0.3341581105094271,1.7004503417637171
0.022465409652250523,1.5071422495066085
0.42745595718673957,2.5516256263807158
0.00983878760988488,0.7640074952891481
0.2918802287933514,1.168438824727098
0.8936116413036426,3.0731610072980473
0.249245265684518,1.7291046935197436
0.44695866437447307,3.0600298029239354
0.5833326067709554,1.4264356954961979
0.3974001730665806,0.6394626537663137
0.7177719801875746,0.9531165094708148
0.3877382234961675,0.7752556959068018
0.018991724228910822,0.5416142618938599
0.1897056958564557,1.035121703238713
0.1518333146761951,0.7708899876203571
0.4261867573911774,3.9354675399989687
0.9574869787206989,4.629687439426941
0.46955835567865567,1.2760930913314954
0.8938061470844185,2.4593916557543047
0.974876304198123,1.2940247799869873
0.42750167234630043,3.4424649028517296
0.32860277766665624,3.538788573237856
0.7341466476857061,3.6724094732453425
0.32092735357102187,2.3965918551866188
0.3480289249569648,1.7433608465184611
0.7718789870064238,4.402778986556226
0.18580762955036145,3.29718357585061
0.9925929681058183,1.6123259873003986
0.15450570867023317,0.9616891375840243
0.6279818512969023,2.8799702521840973
0.10467368746355943,1.1649253966173578
0.2833847084680471,0.9088985171101817
0.3862786728236811,2.086148970488498
0.25294063003488876,0.8391453017152462
0.37804097806929793,1.2881789645091326
0.697666225982745,2.1324339874458653
0.07877129500800495,1.2934083025602767
0.2010480564028886,1.8676929601965195
0.5352004103951378,8.845462476649082
0.3987829518628374,3.1196079399576524
0.42966139714824947,1.3374235014993254
0.4969203863972682,3.1776417066140534
0.8252552148990506,1.089620884402359
0.8552489162837399,2.0457246157812663
0.9253941910017888,2.571024461807556
0.6102311031122092,0.6781356955761162
0.017492281387110342,1.00253057918541
0.8431531827045872,4.830491710885748
0.5476039036082847,2.653355783262389
0.008890647528012718,1.7894106847989917
0.12827454519731718,0.9143573021363051
0.5985545109141871,1.360755239475645
0.04455150380755546,1.219432333242539
0.419717406372196,2.0702426153724427
0.08214333448184652,0.3844110323294204
0.40313283547045,0.7569195003947441
0.4997994395295503,1.833284865226555
0.44063723483079076,2.489842487710741
0.15986253102548775,2.130548232310115
0.8674730185985035,4.916104125336233
0.12526622271653043,1.8740969736976723
0.5867857668426141,3.1040127815420475
0.09923326024147083,2.9375378779813976
0.6711807852854922,2.7339567068367012
0.9988795897365688,1.56495839265716
0.3796468053486497,8.596664753307333
0.17200972064286713,2.658379692916656
0.7114146355263042,3.708960316121604
0.09944708641008326,0.9444498214073509
0.8847911983817855,6.469332793988251
0.35629613080459244,0.5814174349639445
0.7887341698939669,9.216522017468243
0.3672775242690559,0.9186881078566242
0.8154629905656859,1.2788723839547074
0.6517592264813351,2.6470732838005935
0.7203320024266882,2.6522611838256713
0.46702089554368087,2.6331274913107516
0.9462476847768595,19.15461246526332
0.7549522766548065,5.979592793288128
0.886961907085066,1.823670217873589
0.6285506016046554,1.9668538548239796
0.22858495093463305,1.152731145264605
0.2919751037906839,0.4688556763420916
0.8556848314087664,3.6392955284978514
0.7259084639152047,7.860990928367831
0.603487170679054,2.7998587312989156
0.11678146987783122,0.8287706480055052
0.40403866272267097,0.5650960764479136
0.11025673982681095,0.6313027801741524
0.8146218633715356,5.648434309014513
0.49186769133940356,1.5227732082651628
0.01612292616122124,2.79034370792384
0.2092279133356567,1.5940430565470014
0.8025597422059558,1.856328076696759
0.8318978617937464,2.8575083696534787
0.9026756278729677,12.870771699448921
0.08952008704337067,0.3714095749397743
0.10582847253467009,1.6039262929361984
0.6322832618484817,4.307326428288824
0.9794823208588377,2.14851917794624
0.6578251185975148,2.2028442747084043
0.0014106636303609088,1.1159863803792465
0.30401643626347674,1.3340639532956173
0.5550422067474571,0.7518693751780358
0.5300116072716307,3.6523019233253255
0.45109389968528324,2.8080963113531614
0.9845120854336239,4.365392182701855
0.7895214738282065,1.9406591011198302
0.5880441449401247,1.5110276344493534
0.1585731995353704,2.568614255184941
0.7533560954416331,7.037306150945586
0.7855335568947676,3.006019715328561
0.584088246260075,4.204319103646275
0.6105469704529429,1.1873972985108936
0.01339112754703442,0.5389232388036891
0.5081818589981018,4.674192729153232
0.005350289154224974,1.1974365500966695
0.8558257504576632,2.0564461296132874
0.18586336139872206,2.716670905210086
0.33776987489968835,2.8693224304158993
0.059946579142127865,1.0699175142567503
0.555522848705707,2.7274397259678933
0.6712380114540096,2.4275581599452973
0.23384839620322262,2.972223134060785
0.31278216841167616,1.7031184173788652
0.0984105804908213,0.6596904243299642
0.3359641978416793,2.8388403181696544
0.43974072562939914,6.230259516695067
0.2318407737574948,0.9907758348074178
0.969910262601135,1.7801296092130814
0.17158469915223085,1.5853987653562103
0.03764182576818975,1.7486256342350384
0.5709026290630289,1.7559843825967245
0.7834632295750414,2.2607884828652343
0.4049546256431731,1.5505621801443434
0.6845142341923579,4.045113719034271
0.28276345061119634,2.2614456172312267
0.7697958339905121,4.01623394083465
0.3657976046155881,1.8923077772784536
0.7638464717517095,5.771778558326857
0.14850571324471296,1.1157397857623061
0.006970015762260862,0.7695103442412118
0.11795658576935875,1.7672263646180275
0.0636411924524537,1.1102044737117127
0.27056054971525245,2.286150843610115
0.1921970208511301,1.3480399199519288
0.8905733674539842,5.952264126001964
0.8623991892237396,1.267545193693445
0.9941127991434037,3.1948862001331153
0.8588206262286888,1.4793320679808193
0.4385906720663634,1.161265265588555
0.17330343107062351,1.5241558112047588
0.5176476551219208,0.965347276703598
0.44908506446059326,2.236894012982886
0.9720125127783249,2.8114810608147387
0.5755573760956278,1.4805547024229426
0.07379763121612226,0.8351103248265652
0.35509370656567396,0.8171810188262211
0.1551491251896554,1.5030059376258362
0.6825979252130367,3.6528964045222145
0.014468498544483732,1.0413259169341555
0.13759095876732363,0.790033329397738
0.029094388264544024,0.8416574631453811
0.07648162581413243,1.3617116706098749
0.27821880238547403,0.9171884671522501
0.4104536700671153,1.7510435607188883
0.9500004777477647,1.491740327147326
0.960122437315791,1.6543028921310552
0.21188763838814928,1.523501678207903
0.5507347541655878,6.289618437256522
0.4768708496170807,1.0100315605301708
0.4876595721938639,5.567368434850764
0.7703738035255995,3.1476069964464526
0.12740534326187836,1.3679596317001204
0.4142538776806183,8.429774935225979
0.34289497122196677,2.3189286500206574
0.740132376321981,1.076294235775946
0.9590337902091886,1.8826342534995464
0.21946418002183465,0.6644671924873155
0.4606968307838567,4.632866217905346
0.9142437837796656,8.498605257615672
0.6511621941006963,3.1278459391328868
0.43500763868551395,1.8512650427371717
0.17282833217355265,1.814695891985134
0.772719246028348,1.6254342363080563
0.5995561218019114,1.126639774555616
0.760934686668597,2.463106284277511
0.5108104401596042,3.0796013289718753
0.6195167035026738,1.9763322345163328
0.030814252393059904,2.4189704908818572
0.9533153089636842,2.882644798872721
0.3044770753174152,4.0005243998765945
0.24897006538741606,1.5401726807178386
0.7907163677422461,2.8088250992041353
0.4978707255871623,1.8833950814687361
0.1430172413338956,1.7913606569572857
0.5941550396740697,1.7640829545467502
0.48501553142444664,2.985846207605896
0.15947064585570025,1.7485153426980389
0.10438796594764022,0.8990936962825338
0.7041955597606185,6.174928270691767
0.025809985596091933,0.7799414382262769
0.8443051962737296,5.586765602342914
0.16586285773299236,3.12027498775136
0.18082357475798005,1.6916041110250146
0.6727911028451934,2.4140038483463178
0.9403502270751938,2.697568213911983
0.9393854576727795,9.225519897424729
0.5211477603568754,1.2336345961894957
0.4793323670678865,3.32554265278641
0.49020910920467,1.2414891262059338
0.5126240235257006,1.254746873088344
0.5687318429909597,0.5151956543345029
0.49046208906154587,2.212682083968042
0.7406006346392281,4.085066292393244
0.6953622820034816,5.666212465044431
0.7980963736330791,2.3314003693453618
0.6508950060988723,2.362482669361484
0.43457142504275204,1.5802590011120605
0.6736581204807813,2.916602116255966
0.14055324388775248,1.689715620362353
0.6351726036016581,2.153201255883349
0.9836170272006369,2.3415448643289833
0.20006571704971754,1.5318082487567062
0.17156531826895693,1.0829189073197039
0.7111703181003234,3.292871476246184
0.6913810862776246,0.9041276508722974
0.8468269087549445,2.3961181640919116
0.20505816933373444,1.742690477063344
0.027847147271875428,0.46951782380552165
0.07018278276314871,1.4268953685138308
0.8231281775561006,6.088563167540783
0.6922564481859239,1.1679862513021626
0.08551671046392528,2.0347591662539664
0.5483434946797546,12.412570770018778
0.22422014103394927,1.3075300305581192
0.006296963446273396,0.9529193081964328
0.7430336559891402,2.6678792371522904
0.5614667955852474,0.484579500483832
0.018400980579894477,1.4281447009663626
0.7441599237750297,5.129326289978198
0.4336048030872738,1.0111422939209398
0.3495168856513363,2.2157644396898815
0.6233675948084256,4.01042708517428
0.5600038609571186,3.986350165693257
0.7218473623059801,4.449904154191049
0.5103347042228112,2.8784645872671013
0.6261423025994438,5.329040938597442
0.7295770765446217,2.236977256805627
0.5383781243221442,1.9031039798661842
0.4156111386977204,1.9106384647176238
0.09582742189731897,1.3422793461972904
0.9464877744738679,7.431571296925735
0.5266198528097981,2.388921276098816
0.9836402247118345,11.794980342691987
0.9536454802709836,4.886074513773189
0.7569979057229347,5.642222199744517
0.44147636957489533,1.6253387573227698
0.050007172765807795,0.5444534344632785
0.8048316635992994,3.7720627124911275
0.9288619469579896,5.492312595026018
0.9406474686834482,2.33629322643558
0.0897255543929999,1.5664249372058545
0.23905750271129733,0.9900899348057515
0.2280893538081672,2.924713773230533
0.6803800530612522,1.7999809873956272
0.01912140969887044,1.3203694408189202
0.22922868953030084,1.8529430543961682
0.33308897359485723,2.750605959151621
0.7729218982440822,2.95654558668246
0.7369898628629653,5.775771783134902
0.259874118536049,2.100496914068846
0.07400948050441414,1.2841334348137246
0.9487606053817423,1.9650080963515004
0.7075741038489813,4.115727883695275
0.7996704501133038,1.6359984492929691
0.7812637949711977,1.0985785076993342
0.06449677495028494,1.2614476543442095
0.020613848811543045,0.6124910795216174
0.9965357646196339,4.9798074096733
0.17736586392070142,0.8197403384841364
0.21234928433940203,3.1439375855910874
0.9661394595435142,3.2863952379690504
0.8024586804074222,6.1894597847595465
0.09926945682371502,0.7098290709142653
0.1876104157272085,1.0698213196287711
0.5984358009075276,4.807395775629856
0.18031342559997032,2.557189708798634
0.5270361824362252,2.5929238278856874
0.8750927961222918,1.5819664587140307
0.05698196297273517,0.57265797781263
0.6530221224762849,2.8425977758881826
0.7519319794652727,1.6591286014745905
0.8585322567488045,3.120452437917319
0.4736136382706878,2.554267341301998
0.6202887346095135,7.230408902876897
0.9935260383990178,4.975467184751095
0.21553593950517835,1.6490627581453452
0.3897050459246856,4.1550809165798945
0.928256325201314,8.807726654460247
0.39796534319349597,3.046302714014667
0.2700995054979789,1.6173770190913317
0.1521480718760917,0.9225875884251099
0.9921945111357235,1.210706088343213
0.8836485285639095,1.6554162737777096
0.3330696088598879,2.3000835390079946
0.09705764395609917,0.4092274911112769
0.0001973741816208019,4.610668175156158
0.3786218621206354,1.2560114515357863
0.457898127238731,2.593626411887924
0.9853549936837805,3.1809364319260904
0.6540690766177418,3.825356995036817
0.5836467646175236,4.818446867535061
0.5520232806714307,1.4798101540861155
0.1670455965663601,1.2655019736421205
0.1737361450666952,2.1777418641859447
0.9826115510355854,8.943870166670632
0.47746759255183435,5.044017845899596
0.5719191516583281,2.8477361462128012
0.994144214031191,5.221816444389686
0.8338079032744844,2.73832481467889
0.38165065961163036,1.496491002468224
0.0008680029858959548,0.9994996803506813
0.7261106194359236,2.743431673892009
0.9858019770911477,9.586715358471592
0.08177852839939492,0.7801078748919802
0.888633420157429,2.156370756437761
0.9330283337744083,1.1007323280747
0.7715359382330168,3.169668776217148
0.90047733645995,6.987085711803425
0.8213691445195976,2.2583176618260477
0.32461375674279414,1.8148267268072327
0.10861705054152626,0.48670193150250063
0.3809586503667296,1.707848760126006
0.703825745518109,3.5410697099721644
0.3127753609613736,2.0541095567450243
0.9822214645893057,2.7578345080897915
0.4813026969973023,4.635189389799089
0.4988149353166976,3.981409530831243
0.18110321784869987,0.848891089104125
0.28210345088385413,0.8853782341176016
0.8833162681428298,7.154874423195041
0.5226727756751699,0.7847984220523807
0.6543258581295022,1.6098119840630487
0.5753835405975637,0.9553263480722259
0.6150366122469513,2.174417950884909
0.4024452243266916,0.793811882199316
0.947591876426414,3.9393852290738907
0.49524172465490235,3.9464559801564225
0.584514525206275,1.1153473886424523
0.2239393458823431,1.1032246677520883
0.786461659736317,1.0843062860843835
0.5645372721695519,4.871251507993659
0.21427090034926455,1.579096414701351
0.0252883542361938,0.5799286344543492
0.9162188851492478,1.1394214922116255
0.1261872833435992,0.5722843484858836
0.9684524899982754,16.459665873924678
0.566900680332047,1.4833033763064536
0.9680027670006345,2.4774587638345253
0.6229765607570232,3.817885445280302
